NGC2217	6.361056	-	27.234167	4.7	10.7	-
NGC2218	6.411667	+	19.345000			-
NGC2219	6.395639	-	4.676667	10		-
NGC2220	6.353333	-	44.757778	5		-
NGC2221	6.337722	-	57.578611	2	13.2	-
NGC2222	6.338000	-	57.533333	1.2	13.3	-
NGC2223	6.409944	-	22.838611	3	11.5	-
NGC2224	6.458889	+	12.655556	20		-
NGC2225	6.443750	-	9.642222	40		-
NGC2226	6.443750	-	9.642222	40		-
NGC2227	6.432750	-	22.004722	2.1	12.5	-
NGC2228	6.354417	-	64.459167	0.8	13.3	-
NGC2229	6.356611	-	64.956667	1.5	13.2	-
NGC2230	6.357750	-	64.992778	1.2	12.8	-
NGC2231	6.345278	-	67.518611	2	13.2	-
NGC2232	6.454167	-	4.758333	45	4.2	-
NGC2233	6.361139	-	65.033333	0.9	13.7	-
NGC2234	6.491444	+	16.718889	35		-
NGC2235	6.372833	-	64.934722	1.4	12.7	-
NGC2236	6.494333	+	6.830833	8	8.5	-
NGC2237	6.515167	+	5.047778	80		-
NGC2238	6.511194	+	5.013056	80		-
NGC2239	6.538611	+	4.856667	24	4.8	-
NGC2240	6.552917	+	35.250556			-
NGC2241	6.381472	-	68.924722	1.3	13.3	-
NGC2242	6.568722	+	44.777778	0.37	15	-
NGC2243	6.492889	-	31.281389	8.3	9.4	-
NGC2244	6.538611	+	4.856667	24	4.8	-
NGC2245	6.544778	+	10.156667	5		-
NGC2246	6.542694	+	5.128333			-
NGC2247	6.551417	+	10.321667	6		-
NGC2248	6.576472	+	26.305833			-
NGC2249	6.430444	-	68.919722	1.7	12.2	-
NGC2250	6.563833	-	5.084444	10	8.9	-
NGC2251	6.577333	+	8.366389	10	7.3	-
NGC2252	6.572167	+	5.322778	18		-
NGC2253	6.700000	+	65.850000			-
NGC2254	6.596278	+	7.670833	6	9.1	-
NGC2255	6.566278	-	34.811667	1.5	13.5	-
NGC2256	6.787278	+	74.236944	2.3	12.5	-
NGC2257	6.503611	-	64.324722	2.2	13.5	-
NGC2258	6.796250	+	74.481389	2.3	11.9	-
NGC2259	6.642583	+	10.882500	3.5	10.8	-
NGC2260	6.634167	-	1.472222	20		-
NGC2261	6.652639	+	8.744444	3		-
NGC2262	6.660750	+	1.141667	4	11.3	-
NGC2263	6.641333	-	24.848611	2.6	11.9	-
NGC2264	6.682833	+	9.895556	40	4.1	-
NGC2265	6.694889	+	11.905278	10		-
NGC2266	6.722000	+	26.969444	5	9.5	-
NGC2267	6.681028	-	32.482222	1.7	12.5	-
NGC2268	7.238194	+	84.382222	2.7	11.5	-
NGC2269	6.721389	+	4.624444	3	10	-
NGC2270	6.732694	+	3.479167			-
NGC2271	6.714694	-	23.475833	2.1	12.1	-
NGC2272	6.711444	-	27.459722	2.4	11.5	-
NGC2273	6.835667	+	60.845833	3.6	11.7	-
NGC2273A	6.668611	+	60.080556	2.7	12.6	-
NGC2273B	6.775417	+	60.340278	2.7	12.5	-
NGC2274	6.788167	+	33.567500	1.2	12.1	-
NGC2275	6.788306	+	33.599167	1.3	13.2	-
NGC2276	7.453778	+	85.755000	2.3	11.4	-
NGC2277	6.796389	+	33.454722		13.4	-
NGC2278	6.804528	+	33.395278			-
NGC2279	6.806861	+	33.414444			-
NGC2280	6.746917	-	27.638889	6.3	10.3	-
NGC2281	6.804944	+	41.078889	25	5.4	-
NGC2282	6.780889	+	1.315000	3		-
NGC2283	6.764611	-	18.210278	3.6	11.5	-
NGC2284	6.819306	+	33.194444			-
NGC2285	6.826667	+	33.365000			-
NGC2286	6.794472	-	3.147778	15	7.5	-
NGC2287	6.766667	-	20.756667	39	4.5	-
NGC2288	6.847750	+	33.462500	0.4	14.4	-
NGC2289	6.848194	+	33.478889	1.1	13.1	-
NGC2290	6.849139	+	33.437500	1.2	13.2	-
NGC2291	6.849611	+	33.525000	1	13.2	-
NGC2292	6.794278	-	26.746389	4	11	-
NGC2293	6.795222	-	26.754722	4	11.2	-
NGC2294	6.853139	+	33.527222	0.8	13.8	-
NGC2295	6.789778	-	26.736111	2.1	12.5	-
NGC2296	6.810833	-	16.901111	3		-
NGC2297	6.740139	-	63.717500	1.9	12.7	-
NGC2298	6.816444	-	36.004722	5	9.3	-
NGC2299	6.865722	-	7.084444	2.5	8.9	-
NGC2300	7.538972	+	85.709167	2.8	11	-
NGC2301	6.862556	+	0.459167	15	6	-
NGC2302	6.865722	-	7.084444	2.5	8.9	-
NGC2303	6.938167	+	45.493333	1.5	12.6	-
NGC2304	6.919944	+	17.988611	3	10	-
NGC2305	6.810361	-	64.272778	2.1	11.7	-
NGC2306	6.908194	-	7.198611			-
NGC2307	6.814167	-	64.335000	1.7	12	-
NGC2308	6.977083	+	45.211111	1.8	13.2	-
NGC2309	6.934333	-	7.174444	5	10.5	-
NGC2310	6.898278	-	40.863611	4.3	11.8	-
NGC2311	6.963194	-	4.611389	7	9.6	-
NGC2312	6.979722	+	10.295556	5		-
NGC2313	6.967444	-	7.945000			-
NGC2314	7.175500	+	75.327778	1.1	12.2	-
NGC2315	7.042500	+	50.590833	1.3	13.6	-
NGC2316	6.994667	-	7.777222	4		-
NGC2317	6.994667	-	7.777222	4		-
NGC2318	6.990833	-	13.697778			-
NGC2319	7.008944	+	3.042778	16		-
NGC2320	7.094972	+	50.580833	1.4	11.9	-
NGC2321	7.099694	+	50.756667	1.4	13.6	-
NGC2322	7.100083	+	50.510556	1.1	13.8	-
NGC2323	7.046611	-	8.375833	15	5.9	-
NGC2324	7.068861	+	1.044722	8	8.4	-
NGC2325	7.044500	-	28.697778	3	11.3	-
NGC2326	7.136361	+	50.682222	1.9	13.1	-
NGC2326A	7.142861	+	50.631667	1	14.7	-
NGC2327	7.068667	-	11.314167	1		-
NGC2328	7.043361	-	42.068056	1.3	12.1	-
NGC2329	7.152194	+	48.615833	1.3	12.5	-
NGC2330	7.157861	+	50.153056	0.4	14.8	-
NGC2331	7.116611	+	27.261667	19	8.5	-
NGC2332	7.159389	+	50.181944	1.5	12.8	-
NGC2333	7.139222	+	35.170000	1	13.3	-
NGC2334	7.192667	+	50.248889	0.9	13.7	-
NGC2335	7.113722	-	10.028611	7	7.2	-
NGC2336	7.451000	+	80.177778	7.1	10.4	-
NGC2336A	7.937528	+	78.013056	1.7	13.7	-
NGC2337	7.170444	+	44.456944	2.1	12.4	-
NGC2338	7.128611	-	5.716667			-
NGC2339	7.138972	+	18.779444	2.7	11.8	-
NGC2340	7.186306	+	50.174722	1.8	11.7	-
NGC2341	7.153333	+	20.603333	0.8	13.2	-
NGC2342	7.155028	+	20.636944	1.4	12.6	-
NGC2343	7.135194	-	10.616667	6	6.7	-
NGC2344	7.207944	+	47.167222	1.5	12	-
NGC2345	7.138528	-	13.193611	12	7.7	-
NGC2346	7.156250	-	0.806111	0.87	11.6	-
NGC2347	7.267778	+	64.711389	1.8	12.5	-
NGC2348	7.050750	-	67.394167	11		-
NGC2349	7.180028	-	8.592778			-
NGC2350	7.220028	+	12.266389	1.4	12.3	-
NGC2351	7.225000	-	10.482778			-
NGC2352	7.218250	-	24.038889	5		-
NGC2353	7.241750	-	10.265833	18	7.1	-
NGC2354	7.236111	-	25.690000	18	6.5	-
NGC2355	7.283111	+	13.750000	8	9.7	-
NGC2356	7.283111	+	13.750000	8	9.7	-
NGC2357	7.294694	+	23.356389	3.6	13.3	-
NGC2358	7.282306	-	17.116667	8		-
NGC2359	7.308333	-	13.263889	6		-
NGC2360	7.295306	-	15.641389	14	7.2	-
NGC2361	7.306583	-	13.208889			-
NGC2362	7.311500	-	24.954167	6	3.8	-
NGC2363	7.474972	+	69.192778	1.6	13	-
NGC2364	7.346222	-	7.549444			-
NGC2365	7.372861	+	22.083333	2.8	12.4	-
NGC2366	7.481889	+	69.216111	8.1	11.1	-
NGC2367	7.335000	-	21.881667	5	7.9	-
NGC2368	7.350611	-	10.374444	3	11.8	-
NGC2369	7.277139	-	62.343889	3.5	12.3	-
NGC2369A	7.312083	-	62.936667	1.8	12.9	-
NGC2369B	7.341583	-	62.053889	1.5	13.2	-
NGC2370	7.417083	+	23.783611	0.8	13.7	-
NGC2371	7.426083	+	29.488333	1.03	11.2	-
NGC2372	7.426083	+	29.488333	1.03	11.2	-
NGC2373	7.443583	+	33.824167	0.6	13.8	-
NGC2374	7.398889	-	13.263333	12	8	-
NGC2375	7.452611	+	33.832500	1.3	13.6	-
NGC2376	7.443306	+	23.073333	0.6	14.4	-
NGC2377	7.415750	-	9.660556	1.7	12.7	-
NGC2378	7.456639	+	33.831944			-
NGC2379	7.457278	+	33.811944	0.9	13.5	-
NGC2380	7.398472	-	27.528611	2.1	11.2	-
NGC2381	7.332611	-	63.066944	1.4	12.8	-
NGC2382	7.398472	-	27.528611	2.1	11.2	-
NGC2383	7.411083	-	20.947500	5	8.4	-
NGC2384	7.419444	-	21.021667	5	7.4	-
NGC2385	7.474500	+	33.838056	1	13.9	-
NGC2386	7.477250	+	33.776389			-
NGC2387	7.490583	+	36.768889			-
NGC2388	7.481528	+	33.818889	1	13.8	-
NGC2389	7.484667	+	33.860833	2	12.9	-
NGC2390	7.484500	+	33.836944			-
NGC2391	7.485444	+	33.825833			-
NGC2392	7.486333	+	20.912500	0.9	9.1	-
NGC2393	7.501361	+	34.027778	1.2	14	-
NGC2394	7.476806	+	7.087222			-
NGC2395	7.453556	+	13.608333	15	8	-
NGC2396	7.466667	-	11.716667	10	7.4	-
NGC2397	7.355417	-	69.001389	2.5	11.8	-
NGC2397A	7.352194	-	69.115278	1.1	14.1	-
NGC2397B	7.365472	-	68.845833	0.9	14.4	-
NGC2398_1	7.504500	+	24.488056	0.4	13.9	-
NGC2398_2	7.503778	+	24.491389	0.5	14.9	-
NGC2399	7.497194	-	0.213611			-
NGC2400	7.498639	-	0.214167			-
NGC2401	7.490083	-	13.966667	2	12.6	-
NGC2402_1	7.512917	+	9.647500	0.8	13.9	-
NGC2402_2	7.513278	+	9.653889	0.7	15.2	-
NGC2403	7.614056	+	65.601667	23.4	8.5	-
NGC2404	7.618611	+	65.611111	0.4	14.5	-
NGC2405_1	7.537194	+	25.906111	0.5	14.1	-
NGC2405_2	7.537528	+	25.905833	0.3	14.5	-
NGC2406	7.529917	+	18.288611	0.7	14.2	-
NGC2407	7.532389	+	18.333611	1.1	13.4	-
NGC2408	7.675000	+	71.666667	10		-
NGC2409	7.526861	-	17.189722	2.5	7.3	-
NGC2410	7.583944	+	32.822500	2.4	13	-
NGC2411	7.576778	+	18.281944	0.9	13.8	-
NGC2412	7.572639	+	8.547500			-
NGC2413	7.555278	-	13.119167	10		-
NGC2414	7.553556	-	15.453889	6	7.9	-
NGC2415	7.615694	+	35.241944	0.9	12.4	-
NGC2416	7.594833	+	11.612500	1	13.4	-
NGC2417	7.503361	-	62.252500	2.8	12	-
NGC2418	7.610389	+	17.883889	1.8	12.2	-
NGC2419	7.635694	+	38.882500	4.6	10.3	-
NGC2420	7.639944	+	21.574167	6	8.3	-
NGC2421	7.603333	-	20.611667	8	8.3	-
NGC2422	7.609722	-	14.479722	25	4.4	-
NGC2423	7.618528	-	13.871389	12	6.7	-
NGC2424	7.677583	+	39.233333	3.6	12.6	-
NGC2425	7.638222	-	14.877778	5		-
NGC2426	7.721778	+	52.318056	1.1	13.1	-
NGC2427	7.607750	-	47.635833	4.9	11.5	-
NGC2428	7.656111	-	16.528333	13		-
NGC2429	7.729861	+	52.357500	1.5	13.7	-
NGC2429A	7.729861	+	52.357500	1.5	13.7	-
NGC2429B	7.731056	+	52.348056	0.3	16.5	-
NGC2430	7.661389	-	16.296111	7.5		-
NGC2431	7.753694	+	53.075556	0.9	13.4	-
NGC2432	7.681389	-	19.076667	7	10.2	-
NGC2433	7.712111	+	9.259167			-
NGC2434	7.580972	-	69.284444	2.4	11.2	-
NGC2435	7.737056	+	31.650556	2.2	12.8	-
NGC2436	7.753694	+	53.075556	0.9	13.4	-
NGC2437	7.696333	-	14.810000	20	6.1	-
NGC2438	7.697389	-	14.734722	1.27	10.8	-
NGC2439	7.679278	-	31.692500	9	6.9	-
NGC2440	7.698722	-	18.208056	1.32	9.4	-
NGC2441	7.865139	+	73.015278	2	12.2	-
NGC2442	7.606611	-	69.530833	6	10.4	-
NGC2443	7.606611	-	69.530833	6	10.4	-
NGC2444	7.781389	+	39.032500	1.6	13.2	-
NGC2445	7.781944	+	39.015556	1.7	13.3	-
NGC2446	7.810889	+	54.611667	1.9	12.9	-
NGC2447	7.741667	-	23.856667	10	6.2	-
NGC2448	7.742917	-	24.680833	5		-
NGC2449	7.789000	+	26.930556	1.3	13.4	-
NGC2450	7.792278	+	27.019444	0.9	14.7	-
NGC2451	7.756667	-	37.950000	50	2.8	-
NGC2452	7.790611	-	27.335000	0.48	12	-
NGC2453	7.792806	-	27.194722	4	8.3	-
NGC2454	7.843028	+	16.369167	0.8	13.8	-
NGC2455	7.816667	-	21.301667	15	10.2	-
NGC2456	7.902972	+	55.495278	1.1	13.1	-
NGC2457	7.912694	+	55.547222	0.5	15.4	-
NGC2458	7.931000	+	56.710833	0.4	14.5	-
NGC2459	7.867139	+	9.558056	1.5		-
NGC2460	7.948000	+	60.349444	2.5	11.8	-
NGC2461	7.940611	+	56.673889			-
NGC2462	7.942194	+	56.686667	0.4	13.2	-
NGC2463	7.953389	+	56.676944	0.6	14.2	-
NGC2464	7.958972	+	56.690833			-
NGC2465	7.956944	+	56.821389			-
NGC2466	7.754333	-	71.410833	1.6	13	-
NGC2467	7.873889	-	26.436667			-
NGC2468	7.967278	+	56.359167	1.3	13.9	-
NGC2469	7.967556	+	56.680000	1	12.7	-
NGC2470	7.905667	+	4.460000	2	12.7	-
NGC2471	7.975889	+	56.775556			-
NGC2472	7.978250	+	56.701111	0.5	15.3	-
NGC2473	7.926389	+	56.736389	0.5	15.1	-
NGC2474	7.966750	+	52.862222	0.8	13.1	-
NGC2475	7.966333	+	52.857222	0.6	13.2	-
NGC2476	7.945889	+	39.927778	1.4	12.6	-
NGC2477	7.869444	-	38.530000	20	5.8	-
NGC2478	7.609722	-	14.479722	25	4.4	-
NGC2479	7.918333	-	17.707778	11	9.6	-
NGC2480	7.952944	+	23.779722	1.3	13.8	-
NGC2481	7.953806	+	23.767500	1.4	13	-
NGC2482	7.920000	-	24.258333	10	7.3	-
NGC2483	7.927500	-	27.895000	9	7.6	-
NGC2484	7.974472	+	37.786667	0.9	13	-
NGC2485	7.946861	+	7.477500	1.6	12.2	-
NGC2486	7.965694	+	25.161111	1.7	13.3	-
NGC2487	7.972306	+	25.149167	2.7	12.5	-
NGC2488	8.029333	+	56.552778	1.4	12.4	-
NGC2489	7.937750	-	30.064167	5	7.9	-
NGC2490	7.988306	+	27.077778	0.6	14.6	-
NGC2491	7.974250	+	7.984444	0.3	14.8	-
NGC2492	7.991583	+	27.026389	1	12.7	-
NGC2493	8.006611	+	39.830833	1.9	12	-
NGC2494	7.985333	-	0.637500	0.9	13.1	-
NGC2495	8.009222	+	39.840556	0.4	15.2	-
NGC2496	7.977056	+	8.028056	1.1	12.9	-
NGC2497	8.036417	+	56.942222	1.4	13.2	-
NGC2498	7.994083	+	24.983333	1.1	13.4	-
NGC2499	7.981028	+	7.492778	0.8	14	-
NGC2500	8.031389	+	50.736667	2.9	11.6	-
NGC2501	7.975000	-	14.354167	1.4	13.4	-
NGC2502	7.930972	-	52.306944	2.1	12	-
NGC2503	8.010222	+	22.400000	1	13.7	-
NGC2504	7.997833	+	5.607778	0.5	13.3	-
NGC2505	8.068528	+	53.549722	1.2	13.2	-
NGC2506	8.000472	-	10.769722	12	7.6	-
NGC2507	8.026972	+	15.710278	2.5	12.2	-
NGC2508	8.032528	+	8.551944	1.4	12.7	-
NGC2509	8.013278	-	19.050556	12	9.3	-
NGC2510	8.036250	+	9.486111	1	13.4	-
NGC2511	8.037500	+	9.395278	0.9	14.2	-
NGC2512	8.052111	+	23.391667	1.4	13.1	-
NGC2513	8.040194	+	9.413889	2.5	11.6	-
NGC2514	8.047139	+	15.807778	1.3	13.4	-
NGC2515	8.055917	+	20.188056			-
NGC2516	7.967778	-	60.753333	22	3.8	-
NGC2517	8.046389	-	12.317222	1.4	11.8	-
NGC2518	8.122278	+	51.132222	1.2	13	-
NGC2519	8.133000	+	51.128889			-
NGC2520	8.082806	-	28.146111	10	6.5	-
NGC2521	8.147056	+	57.769722	1.2	12.8	-
NGC2522	8.103750	+	17.706667	1	13.8	-
NGC2523	8.250000	+	73.578889	2.9	11.9	-
NGC2523A	8.069000	+	74.048056	1	13.8	-
NGC2523B	8.215778	+	73.563611	2	14	-
NGC2523C	8.295611	+	73.318056	1.5	13.3	-
NGC2524	8.136000	+	39.157778	1.4	12.7	-
NGC2525	8.093889	-	11.427500	3	11.6	-
NGC2526	8.116222	+	8.004167	1.2	13.8	-
NGC2527	8.082806	-	28.146111	10	6.5	-
NGC2528	8.123611	+	39.194722	1.5	12.6	-
NGC2529	8.115917	+	17.828611			-
NGC2530	8.132139	+	17.818333	1.4	13.6	-
NGC2531	8.132222	+	17.835000			-
NGC2532	8.170889	+	33.956111	1.9	12.4	-
NGC2533	8.117778	-	29.866667	6	7.6	-
NGC2534	8.215028	+	55.671944	1	12.9	-
NGC2535	8.187111	+	25.207222	2.5	12.8	-
NGC2536	8.187806	+	25.179722	0.8	14.2	-
NGC2537	8.220667	+	45.991389	1.7	11.7	-
NGC2537A	8.228083	+	45.993333	0.6	15.4	-
NGC2538	8.189722	+	3.633056	1.5	12.6	-
NGC2539	8.176917	-	12.820556	15	6.5	-
NGC2540	8.212917	+	26.361389	1.3	13.5	-
NGC2541	8.244444	+	49.061944	6.3	11.8	-
NGC2542	8.187833	-	12.926389			-
NGC2543	8.216056	+	36.253611	2.3	11.9	-
NGC2544	8.361194	+	73.988333	1.1	12.9	-
NGC2545	8.237250	+	21.356111	2.2	12.4	-
NGC2546	8.206667	-	37.616667	70	6.3	-
NGC2547	8.169167	-	49.225000	25	4.7	-
NGC2548	8.228639	-	5.750556	30	5.8	-
NGC2549	8.316194	+	57.803056	3.8	11.2	-
NGC2550	8.409361	+	74.011944	1	12.8	-
NGC2550A	8.477528	+	73.748056	1.6	12.7	-
NGC2551	8.413944	+	73.412500	1.6	12.1	-
NGC2552	8.322111	+	50.006944	3.6	12.1	-
NGC2553	8.293083	+	20.903333	1.7	13.9	-
NGC2554	8.298167	+	23.472222	3.2	12	-
NGC2555	8.298972	+	0.745000	1.9	12.2	-
NGC2556	8.316889	+	20.937500	0.4	14.5	-
NGC2557	8.319694	+	21.436111	1.2	13.2	-
NGC2558	8.320194	+	20.511389	1.8	13	-
NGC2559	8.285028	-	27.456944	3	10.9	-
NGC2560	8.331083	+	20.984722	1.4	13.3	-
NGC2561	8.326861	+	4.656667	1.1	13.2	-
NGC2562	8.339861	+	21.131667	1	12.9	-
NGC2563	8.343250	+	21.068056	2	12.2	-
NGC2564	8.308333	-	21.816111	1.2	12.4	-
NGC2565	8.330056	+	22.031389	1.9	12.6	-
NGC2566	8.312639	-	25.500556	2.9	11	-
NGC2567	8.308889	-	30.640000	11	7.4	-
NGC2568	8.305028	-	37.105278	3	10.7	-
NGC2569	8.355861	+	20.868056	0.6	14.3	-
NGC2570	8.356278	+	20.910556	1.1	14.5	-
NGC2571	8.315639	-	29.749167	7	7	-
NGC2572	8.356861	+	19.147778	1.3	13.8	-
NGC2573	1.698111	-	89.334167	1.9	13.5	-
NGC2573A	23.204056	-	89.124167	2.1	13.9	-
NGC2573B	23.125556	-	89.115278	1.5	14.5	-
NGC2574	8.346694	-	8.918333	2.3	12.3	-
NGC2575	8.379167	+	24.296944	1.7	12.7	-
NGC2576	8.382722	+	25.739444	1.7	14.3	-
NGC2577	8.378722	+	22.553611	1.8	12.4	-
NGC2578	8.356722	-	13.318056	2.2	12.6	-
NGC2579	8.347972	-	36.216111	19	7.5	-
NGC2580	8.357778	-	30.291667	8	9.7	-
NGC2581	8.408583	+	18.596944	1.1	13.4	-
NGC2582	8.420028	+	20.334167	1.2	13	-
NGC2583	8.385528	-	5.002500	0.9	13.4	-
NGC2584	8.387639	-	4.970833	1.2	13.8	-
NGC2585	8.390611	-	4.915278	1.8	13.6	-
NGC2586	8.392056	-	4.951389			-
NGC2587	8.390000	-	29.508611	10	9.2	-
NGC2588	8.385972	-	32.975000	2	11.8	-
NGC2589	8.408167	-	8.767778			-
NGC2590	8.417222	-	0.591111	2.2	13.1	-
NGC2591	8.623750	+	78.025556	3	12.2	-
NGC2592	8.452250	+	25.970833	1.7	12.3	-
NGC2593	8.446611	+	17.374444	0.9	13.9	-
NGC2594	8.454750	+	25.878611	0.8	14.1	-
NGC2595	8.461639	+	21.479444	3.2	12.3	-
NGC2596	8.457389	+	17.284444	1.5	13.5	-
NGC2597	8.499278	+	21.502500			-
NGC2598	8.500694	+	21.488333	1.3	13.6	-
NGC2599	8.536444	+	22.560833	1.9	12.2	-
NGC2600	8.579111	+	52.715278	1.2	14.2	-
NGC2601	8.425111	-	68.117778	1.6	12.5	-
NGC2602	8.584528	+	52.831389	0.3	14.7	-
NGC2603	8.575333	+	52.840278	0.3	15.5	-
NGC2604	8.556361	+	29.538611	1.7	12.6	-
NGC2604A	8.556361	+	29.538611	1.7	12.6	-
NGC2604B	8.559917	+	29.499444	0.9	14.8	-
NGC2605	8.581472	+	52.804444	0.4	15.5	-
NGC2606	8.592889	+	52.788611	0.7	14.3	-
NGC2607	8.565722	+	26.973056	0.9	13.7	-
NGC2608	8.588111	+	28.473333	1.9	12.3	-
NGC2609	8.491667	-	61.110000	6		-
NGC2610	8.556500	-	16.148611	0.7	12.7	-
NGC2611	8.591417	+	25.027778	0.7	14.4	-
NGC2612	8.563917	-	13.174167	2.8	12.7	-
NGC2613	8.556333	-	22.972778	6.5	10.3	-
NGC2614	8.713222	+	72.976667	2	12.9	-
NGC2615	8.575861	-	2.547222	1.9	12.5	-
NGC2616	8.592778	-	1.850833	1.1	12.5	-
NGC2617	8.594139	-	4.087778	1.1	13.8	-
NGC2618	8.598194	+	0.707778	2.5	12.1	-
NGC2619	8.625722	+	28.705000	1.8	12.4	-
NGC2620	8.624528	+	24.946944	2	13.5	-
NGC2621	8.626917	+	25.000278	0.8	14.8	-
NGC2622	8.636361	+	24.895278	0.8	14.1	-
NGC2623	8.640028	+	25.754722	2.4	13.4	-
NGC2624	8.636000	+	19.726111	0.6	14.1	-
NGC2625	8.639750	+	19.716111	0.7	13.9	-
NGC2626	8.591944	-	40.672222	5		-
NGC2627	8.620833	-	29.955000	9	8.4	-
NGC2628	8.672944	+	23.539722	1.1	13.3	-
NGC2629	8.787556	+	72.985556	1.5	12.2	-
NGC2630	8.785000	+	73.000000			-
NGC2631	8.785000	+	73.000000			-
NGC2632	8.673333	+	19.670000	70	3.1	-
NGC2633	8.801278	+	74.099167	2.3	12.2	-
NGC2634	8.807083	+	73.967222	1.7	12	-
NGC2634A	8.810583	+	73.938611	1.8	13.5	-
NGC2635	8.640528	-	34.771667	3	11.2	-
NGC2636	8.806778	+	73.671667	0.4	13.8	-
NGC2637	8.687056	+	19.690278	0.6	14.7	-
NGC2638	8.707167	+	37.220833	1.7	12.8	-
NGC2639	8.727167	+	50.206111	1.8	11.7	-
NGC2640	8.623528	-	55.123611	2.2	11.1	-
NGC2641	8.799278	+	72.896389	1.3	13.6	-
NGC2642	8.679000	-	4.122222	2	12.6	-
NGC2643	8.702500	+	19.522222			-
NGC2644	8.692222	+	4.980833	2.1	12.4	-
NGC2645	8.650861	-	46.227222	3	7	-
NGC2646	8.839389	+	73.462778	1.3	12.1	-
NGC2647	8.711944	+	19.651111	0.8	14.3	-
NGC2648	8.711056	+	14.285000	3.2	11.8	-
NGC2649	8.735583	+	34.717500	1.5	12.3	-
NGC2650	8.832861	+	70.299444	1.6	13.3	-
NGC2651	8.731972	+	11.771111	0.6	14.5	-
NGC2652	9.709222	-	3.699167	3.4	10.9	-
NGC2653	8.915417	+	78.394167			-
NGC2654	8.820000	+	60.220833	4.2	11.8	-
NGC2655	8.927139	+	78.223611	4.9	10.1	-
NGC2656	8.798083	+	53.876111	1	13.8	-
NGC2657	8.754389	+	9.645833	1	13	-
NGC2658	8.724250	-	32.656111	10	9.2	-
NGC2659	8.710000	-	45.000000	15	8.6	-
NGC2660	8.710556	-	47.200556	3	8.8	-
NGC2661	8.766528	+	12.619722	1.4	12.8	-
NGC2662	8.758889	-	15.121111	1.2	12.8	-
NGC2663	8.752306	-	33.795000	3.5	10.6	-
NGC2664	8.786222	+	12.603611	5		-
NGC2665	8.766889	-	19.303333	2	12.2	-
NGC2666	8.829806	+	44.704444			-
NGC2667	8.807556	+	19.019722	0.8	14	-
NGC2667A	8.807556	+	19.019722	0.8	14	-
NGC2667B	8.808389	+	19.043611	0.8	14.7	-
NGC2668	8.822917	+	36.710833	1.5	13.8	-
NGC2669	8.771944	-	52.935000	14	6.1	-
NGC2670	8.758333	-	48.791667	7	7.8	-
NGC2671	8.770000	-	41.877222	5	11.6	-
NGC2672	8.822722	+	19.074444	3	11.7	-
NGC2673	8.823361	+	19.074722	1.2	13.5	-
NGC2674	8.820333	-	14.293611	0.6	14.9	-
NGC2675	8.868056	+	53.617222	1.5	13.3	-
NGC2676	8.859889	+	47.558333	1.2	13.4	-
NGC2677	8.833694	+	19.010278	0.6	14.6	-
NGC2678	8.834083	+	11.338611	10		-
NGC2679	8.859139	+	30.865000	1.6	12.6	-
NGC2680	8.859333	+	30.865833		14.5	-
NGC2681	8.892361	+	51.313056	3.6	10.3	-
NGC2682	8.855000	+	11.816667	25	6.9	-
NGC2683	8.878139	+	33.420000	9.3	9.8	-
NGC2684	8.914944	+	49.160278	0.9	12.9	-
NGC2685	8.926361	+	58.734722	4.6	11.3	-
NGC2686A	8.916333	+	49.142500	0.5	14.8	-
NGC2686B	8.916806	+	49.142222	0.3	16.2	-
NGC2687A	8.918083	+	49.156111	0.2	17.1	-
NGC2687B	8.918278	+	49.156111	0.3	15.7	-
NGC2687_1	8.918083	+	49.156111	0.2	17.1	-
NGC2687_2	8.918278	+	49.156111	0.3	15.7	-
NGC2688	8.919833	+	49.122500	0.3	15.8	-
NGC2689	8.923694	+	49.115278	0.3	16.3	-
NGC2690	8.877222	-	2.603611	1.9	13.1	-
NGC2691	8.912861	+	39.539167	0.9	13.1	-
NGC2692	8.949389	+	52.065833	1.3	13.3	-
NGC2693	8.949833	+	51.347778	2.6	11.9	-
NGC2694	8.949778	+	51.332500	1.2	14.4	-
NGC2695	8.907500	-	3.066944	1.7	11.9	-
NGC2696	8.845000	-	5.009444	1.3	13.3	-
NGC2697	8.916472	-	2.987778	1.8	12.3	-
NGC2698	8.926778	-	3.184167	1.5	12.6	-
NGC2699	8.930222	-	3.127222	1.1	12.6	-
NGC2700	8.930722	-	3.116111			-
NGC2701	8.984861	+	53.770556	2.2	12.3	-
NGC2702	8.931833	-	3.064722			-
NGC2703	8.929750	-	3.306389			-
NGC2704	8.946583	+	39.382500	1	13.5	-
NGC2705	8.933333	-	3.014167			-
NGC2706	8.936750	-	2.563333	1.8	13	-
NGC2707	8.934889	-	3.065833			-
NGC2708	8.935528	-	3.360556	2.7	12	-
NGC2709	8.936889	-	3.242500	0.8	13.7	-
NGC2710	8.996778	+	55.705833	2	12.9	-
NGC2711	8.956528	+	17.288056	0.9	13.7	-
NGC2712	8.991833	+	44.913889	2.8	12.1	-
NGC2713	8.955722	+	2.921389	3.6	11.8	-
NGC2714	8.891611	-	59.217500	1.1	12.9	-
NGC2715	9.134972	+	78.085833	4.8	11.2	-
NGC2716	8.959944	+	3.090278	1.3	11.8	-
NGC2717	8.950306	-	24.673889	2.1	12.3	-
NGC2718	8.980639	+	6.293889	2.1	11.8	-
NGC2719	9.004333	+	35.727778	1.1	13.1	-
