LdN-54	17.392512	-	23.962597	  -1.000	99	-
LdN-55	17.384144	-	23.879865	  -1.000	99	-
LdN-56	17.250259	-	22.556103	  -1.000	99	-
LdN-57	17.377416	-	23.730344	  -1.000	99	-
LdN-58	17.507922	-	24.920962	  -1.000	99	-
LdN-59	17.343939	-	23.382745	  -1.000	99	-
LdN-60	17.200022	-	21.976342	  -1.000	99	-
LdN-61	17.522925	-	24.919878	  -1.000	99	-
LdN-62	16.831803	-	18.085518	  -1.000	99	-
LdN-63	16.831803	-	18.085518	  -1.000	99	-
LdN-64	17.668403	-	26.026026	  -1.000	99	-
LdN-65	17.216664	-	21.891823	  -1.000	99	-
LdN-66	17.400688	-	23.545337	  -1.000	99	-
LdN-67	17.233337	-	21.890635	  -1.000	99	-
LdN-68	18.118159	-	29.359999	  -1.000	99	-
LdN-69	17.467567	-	24.040528	  -1.000	99	-
LdN-70	17.417361	-	23.544138	  -1.000	99	-
LdN-71	17.233275	-	21.723969	  -1.000	99	-
LdN-72	17.333622	-	22.550139	  -1.000	99	-
LdN-73	17.517646	-	24.203582	  -1.000	99	-
LdN-74	17.634732	-	25.195122	  -1.000	99	-
LdN-75	18.136405	-	29.158665	  -1.000	99	-
LdN-76	17.617997	-	25.029667	  -1.000	99	-
LdN-77	17.316837	-	22.251338	  -1.000	99	-
LdN-78	18.019330	-	28.183849	  -1.000	99	-
LdN-79	17.249859	-	21.472782	  -1.000	99	-
LdN-80	17.651369	-	25.110582	  -1.000	99	-
LdN-81	17.417159	-	23.010812	  -1.000	99	-
LdN-82	17.768420	-	26.018760	  -1.000	99	-
LdN-83	16.572084	-	14.269940	  -1.000	99	-
LdN-84	17.601129	-	24.530882	  -1.000	99	-
LdN-85	17.433830	-	23.009612	  -1.000	99	-
LdN-86	17.350169	-	22.215613	  -1.000	99	-
LdN-87	17.310002	-	21.801821	  -1.000	99	-
LdN-88	17.341772	-	22.049547	  -1.000	99	-
LdN-89	17.308298	-	21.701941	  -1.000	99	-
LdN-90	17.659606	-	24.859981	  -1.000	99	-
LdN-91	17.391944	-	22.462617	  -1.000	99	-
LdN-92	17.316640	-	21.718010	  -1.000	99	-
LdN-93	18.045851	-	27.831913	  -1.000	99	-
LdN-94	17.333331	-	21.766816	  -1.000	99	-
LdN-95	17.333300	-	21.683483	  -1.000	99	-
LdN-96	18.136054	-	28.325346	  -1.000	99	-
LdN-97	18.122658	-	28.176318	  -1.000	99	-
LdN-98	16.596992	-	13.951581	  -1.000	99	-
LdN-99	17.316517	-	21.384682	  -1.000	99	-
LdN-100	17.266318	-	20.888267	  -1.000	99	-
LdN-101	17.363354	-	21.797995	  -1.000	99	-
LdN-102	17.375056	-	21.880490	  -1.000	99	-
LdN-103	17.358320	-	21.715021	  -1.000	99	-
LdN-104	17.266288	-	20.804934	  -1.000	99	-
LdN-105	16.606996	-	13.950902	  -1.000	99	-
LdN-106	16.612001	-	13.950562	  -1.000	99	-
LdN-107	17.433561	-	22.292954	  -1.000	99	-
LdN-108	18.169383	-	28.322917	  -1.000	99	-
LdN-109	17.650979	-	24.110596	  -1.000	99	-
LdN-110	16.831129	-	16.085540	  -1.000	99	-
LdN-111	17.252786	-	20.355891	  -1.000	99	-
LdN-112	17.416734	-	21.877493	  -1.000	99	-
LdN-113	17.642548	-	23.861204	  -1.000	99	-
LdN-114	17.667617	-	24.026054	  -1.000	99	-
LdN-115	16.898019	-	16.664230	  -1.000	99	-
LdN-116	18.109043	-	27.493967	  -1.000	99	-
LdN-117	17.416673	-	21.710828	  -1.000	99	-
LdN-118	16.914721	-	16.746397	  -1.000	99	-
LdN-119	18.052174	-	26.998105	  -1.000	99	-
LdN-120	18.107342	-	27.410756	  -1.000	99	-
LdN-121	16.663710	-	14.013707	  -1.000	99	-
LdN-122	16.919722	-	16.746048	  -1.000	99	-
LdN-123	18.127342	-	27.409298	  -1.000	99	-
LdN-124	18.219237	-	27.985947	  -1.000	99	-
LdN-125	17.600552	-	23.030902	  -1.000	99	-
LdN-126	17.717625	-	24.022423	  -1.000	99	-
LdN-127	18.135633	-	27.308695	  -1.000	99	-
LdN-128	17.516886	-	22.203609	  -1.000	99	-
LdN-129	16.916248	-	16.329619	  -1.000	99	-
LdN-130	17.751029	-	24.186663	  -1.000	99	-
LdN-131	17.416488	-	21.210834	  -1.000	99	-
LdN-132	16.914552	-	16.246403	  -1.000	99	-
LdN-133	17.985102	-	26.002979	  -1.000	99	-
LdN-134	15.900429	-	26.147029	  -1.000	99	-
LdN-135	18.035238	-	26.332663	  -1.000	99	-
LdN-136	17.483356	-	21.706022	  -1.000	99	-
LdN-137	16.847579	-	15.417723	  -1.000	99	-
LdN-138	17.399694	-	20.878705	  -1.000	99	-
LdN-139	17.279234	-	19.720660	  -1.000	99	-
LdN-140	17.884703	-	25.010281	  -1.000	99	-
LdN-141	16.847524	-	15.251059	  -1.000	99	-
LdN-142	17.717432	-	23.522429	  -1.000	99	-
LdN-143	18.168833	-	26.989603	  -1.000	99	-
LdN-144	17.675568	-	23.025462	  -1.000	99	-
LdN-145	16.588121	-	12.268830	  -1.000	99	-
LdN-146	16.939477	-	15.994659	  -1.000	99	-
LdN-147	18.068502	-	26.163568	  -1.000	99	-
LdN-148	16.773807	-	14.172815	  -1.000	99	-
LdN-149	17.449708	-	20.875105	  -1.000	99	-
LdN-150	17.951372	-	25.005423	  -1.000	99	-
LdN-151	18.101833	-	26.161139	  -1.000	99	-
LdN-152	16.830631	-	14.585556	  -1.000	99	-
LdN-153	17.667075	-	22.609407	  -1.000	99	-
LdN-154	17.700508	-	22.856983	  -1.000	99	-
LdN-155	17.633610	-	22.278495	  -1.000	99	-
LdN-156	16.621468	-	12.266566	  -1.000	99	-
LdN-157	18.151931	-	26.407492	  -1.000	99	-
LdN-158	16.797122	-	14.087871	  -1.000	99	-
LdN-159	17.809175	-	23.682426	  -1.000	99	-
LdN-160	17.750644	-	23.186677	  -1.000	99	-
LdN-161	17.850974	-	24.012722	  -1.000	99	-
LdN-162	16.818852	-	14.253036	  -1.000	99	-
LdN-163	16.830549	-	14.335559	  -1.000	99	-
LdN-164	17.616785	-	21.863043	  -1.000	99	-
LdN-165	18.268819	-	26.982323	  -1.000	99	-
LdN-166	18.034772	-	25.166012	  -1.000	99	-
LdN-167	18.101633	-	25.661146	  -1.000	99	-
LdN-168	17.549793	-	21.034548	  -1.000	99	-
LdN-169	15.882105	-	21.148105	  -1.000	99	-
LdN-170	17.783917	-	23.017589	  -1.000	99	-
LdN-171	18.051438	-	25.164797	  -1.000	99	-
LdN-172	17.633360	-	21.611838	  -1.000	99	-
LdN-173	17.287095	-	18.386748	  -1.000	99	-
LdN-174	17.650060	-	21.693960	  -1.000	99	-
LdN-175	17.305481	-	18.518767	  -1.000	99	-
LdN-176	18.168362	-	25.822954	  -1.000	99	-
LdN-177	17.382420	-	19.213256	  -1.000	99	-
LdN-178	17.532940	-	20.535759	  -1.000	99	-
LdN-179	17.399120	-	19.295391	  -1.000	99	-
LdN-180	18.051274	-	24.748137	  -1.000	99	-
LdN-181	18.519212	-	28.080839	  -1.000	99	-
LdN-182	17.549609	-	20.534554	  -1.000	99	-
LdN-183	15.903636	-	20.646768	  -1.000	99	-
LdN-185	17.532848	-	20.285762	  -1.000	99	-
LdN-186	17.733530	-	22.021238	  -1.000	99	-
LdN-187	18.201658	-	25.737193	  -1.000	99	-
LdN-188	17.883990	-	23.176972	  -1.000	99	-
LdN-189	17.716737	-	21.689120	  -1.000	99	-
LdN-190	16.805078	-	12.920639	  -1.000	99	-
LdN-191	16.796689	-	12.754552	  -1.000	99	-
LdN-192	17.515996	-	19.786973	  -1.000	99	-
LdN-193	17.599618	-	20.530934	  -1.000	99	-
LdN-194	18.218223	-	25.485983	  -1.000	99	-
LdN-195	18.264982	-	25.732584	  -1.000	99	-
LdN-196	18.168031	-	24.989632	  -1.000	99	-
LdN-197	18.218163	-	25.335986	  -1.000	99	-
LdN-198	18.226508	-	25.368711	  -1.000	99	-
LdN-199	18.251540	-	25.450225	  -1.000	99	-
LdN-200	18.167966	-	24.822968	  -1.000	99	-
LdN-201	18.335069	-	25.977491	  -1.000	99	-
LdN-202	17.641233	-	20.361250	  -1.000	99	-
LdN-203	18.239762	-	25.167743	  -1.000	99	-
LdN-204	16.796474	-	12.087891	  -1.000	99	-
LdN-205	18.435212	-	26.386895	  -1.000	99	-
LdN-206	17.515725	-	19.036983	  -1.000	99	-
LdN-207	17.749828	-	21.020039	  -1.000	99	-
LdN-208	18.217894	-	24.652661	  -1.000	99	-
LdN-209	17.632716	-	19.861861	  -1.000	99	-
LdN-210	18.152694	-	24.124069	  -1.000	99	-
LdN-211	18.159373	-	24.156916	  -1.000	99	-
LdN-212	18.184434	-	24.321761	  -1.000	99	-
LdN-213	18.150981	-	24.007525	  -1.000	99	-
LdN-214	18.150969	-	23.974194	  -1.000	99	-
LdN-215	17.967071	-	22.504242	  -1.000	99	-
LdN-216	17.632643	-	19.661862	  -1.000	99	-
LdN-217	18.468436	-	26.134484	  -1.000	99	-
LdN-218	17.916869	-	21.974560	  -1.000	99	-
LdN-219	17.657689	-	19.776714	  -1.000	99	-
LdN-220	17.515522	-	18.470322	  -1.000	99	-
LdN-221	18.184305	-	23.988432	  -1.000	99	-
LdN-222	17.686026	-	19.774657	  -1.000	99	-
LdN-223	17.679333	-	19.708474	  -1.000	99	-
LdN-224	18.142449	-	23.491474	  -1.000	99	-
LdN-225	17.548885	-	18.534579	  -1.000	99	-
LdN-226	17.675982	-	19.658718	  -1.000	99	-
LdN-227	18.167512	-	23.656316	  -1.000	99	-
LdN-228	17.679303	-	19.625144	  -1.000	99	-
LdN-229	17.669261	-	19.509205	  -1.000	99	-
LdN-230	18.150769	-	23.457534	  -1.000	99	-
LdN-231	17.672600	-	19.525629	  -1.000	99	-
LdN-232	18.083864	-	22.829068	  -1.000	99	-
LdN-233	17.751125	-	20.019931	  -1.000	99	-
LdN-234	16.812824	-	11.086748	  -1.000	99	-
LdN-235	17.774523	-	20.184898	  -1.000	99	-
LdN-236	18.434781	-	25.303578	  -1.000	99	-
LdN-237	18.016946	-	22.167268	  -1.000	99	-
LdN-238	16.599775	-	22.268161	  -1.000	99	-
LdN-239	18.556694	-	26.011433	  -1.000	99	-
LdN-240	18.618487	-	26.373648	  -1.000	99	-
LdN-241	18.192380	-	23.321168	  -1.000	99	-
LdN-242	18.202412	-	23.403770	  -1.000	99	-
LdN-243	18.200713	-	23.320561	  -1.000	99	-
LdN-244	16.862894	-	11.249942	  -1.000	99	-
LdN-245	18.518157	-	25.464210	  -1.000	99	-
LdN-246	17.749277	-	19.520059	  -1.000	99	-
LdN-247	18.401162	-	24.556005	  -1.000	99	-
LdN-248	18.601592	-	25.791525	  -1.000	99	-
LdN-249	18.167065	-	22.489666	  -1.000	99	-
LdN-250	18.389336	-	24.140190	  -1.000	99	-
LdN-251	18.484571	-	24.799964	  -1.000	99	-
LdN-252	18.385971	-	24.057101	  -1.000	99	-
LdN-253	18.668300	-	25.953392	  -1.000	99	-
LdN-254	17.832678	-	19.680659	  -1.000	99	-
LdN-255	16.799027	-	19.754476	  -1.000	99	-
LdN-256	18.250580	-	22.983592	  -1.000	99	-
LdN-257	18.183698	-	22.405119	  -1.000	99	-
LdN-258	17.749036	-	18.853401	  -1.000	99	-
LdN-259	18.417606	-	23.988136	  -1.000	99	-
LdN-260	16.800582	-	24.104425	  -1.000	99	-
LdN-261	17.598420	-	17.197642	  -1.000	99	-
LdN-262	18.049842	-	20.998188	  -1.000	99	-
LdN-263	18.601265	-	24.958203	  -1.000	99	-
LdN-264	17.815707	-	18.848551	  -1.000	99	-
LdN-265	18.283718	-	22.481174	  -1.000	99	-
LdN-266	18.517637	-	24.130895	  -1.000	99	-
LdN-267	18.392285	-	23.139961	  -1.000	99	-
LdN-268	18.392285	-	23.139961	  -1.000	99	-
LdN-269	18.492517	-	23.799375	  -1.000	99	-
LdN-270	17.815527	-	18.348558	  -1.000	99	-
LdN-271	18.183291	-	21.321802	  -1.000	99	-
LdN-272	18.300256	-	22.146633	  -1.000	99	-
LdN-273	17.740254	-	17.604023	  -1.000	99	-
LdN-274	18.154824	-	20.957203	  -1.000	99	-
LdN-275	18.199907	-	21.187257	  -1.000	99	-
LdN-276	17.731829	-	17.354632	  -1.000	99	-
LdN-277	17.756881	-	17.486145	  -1.000	99	-
LdN-278	16.979266	-	10.241800	  -1.000	99	-
LdN-279	17.882259	-	18.510367	  -1.000	99	-
LdN-280	16.979212	-	10.075135	  -1.000	99	-
LdN-281	18.082804	-	19.995771	  -1.000	99	-
LdN-282	18.216497	-	20.986045	  -1.000	99	-
LdN-283	17.648018	-	16.027365	  -1.000	99	-
LdN-284	18.600688	-	23.458224	  -1.000	99	-
LdN-285	17.932200	-	18.340060	  -1.000	99	-
LdN-286	18.032503	-	19.166093	  -1.000	99	-
LdN-287	17.380395	-	13.379993	  -1.000	99	-
LdN-288	17.965594	-	18.504295	  -1.000	99	-
LdN-289	18.015715	-	18.833980	  -1.000	99	-
LdN-290	17.714692	-	16.022525	  -1.000	99	-
LdN-291	18.333148	-	20.977560	  -1.000	99	-
LdN-292	17.962082	-	18.004544	  -1.000	99	-
LdN-293	17.965414	-	18.004301	  -1.000	99	-
LdN-294	18.533602	-	22.296383	  -1.000	99	-
LdN-295	18.546949	-	22.345419	  -1.000	99	-
LdN-296	18.541933	-	22.295781	  -1.000	99	-
LdN-297	18.784142	-	23.945059	  -1.000	99	-
LdN-298	17.982080	-	18.003086	  -1.000	99	-
LdN-299	17.015218	-	18.072704	  -1.000	99	-
LdN-300	18.850903	-	24.273634	  -1.000	99	-
LdN-301	18.590327	-	22.492290	  -1.000	99	-
LdN-302	17.958629	-	17.671457	  -1.000	99	-
LdN-303	18.132438	-	18.992141	  -1.000	99	-
LdN-304	18.583524	-	22.126109	  -1.000	99	-
LdN-305	17.831456	-	16.264036	  -1.000	99	-
LdN-306	18.386348	-	20.640358	  -1.000	99	-
LdN-307	18.103907	-	18.444213	  -1.000	99	-
LdN-308	18.112235	-	18.426937	  -1.000	99	-
LdN-309	18.516629	-	21.464265	  -1.000	99	-
LdN-310	18.115545	-	18.360030	  -1.000	99	-
LdN-311	18.825601	-	23.442092	  -1.000	99	-
LdN-312	17.848035	-	16.012826	  -1.000	99	-
LdN-313	18.558314	-	21.544588	  -1.000	99	-
LdN-314	18.349443	-	19.976362	  -1.000	99	-
LdN-315	18.299269	-	19.480002	  -1.000	99	-
LdN-316	18.745322	-	22.614485	  -1.000	99	-
LdN-317	17.016880	-	22.739315	  -1.000	99	-
LdN-318	17.998334	-	16.835220	  -1.000	99	-
LdN-319	18.031667	-	16.832790	  -1.000	99	-
LdN-320	17.998216	-	16.501890	  -1.000	99	-
LdN-321	18.838629	-	22.641154	  -1.000	99	-
LdN-322	18.332417	-	18.977586	  -1.000	99	-
LdN-323	18.258804	-	18.182929	  -1.000	99	-
LdN-324	17.362726	-	10.381224	  -1.000	99	-
LdN-325	17.897689	-	15.009196	  -1.000	99	-
LdN-326	17.830818	-	14.430726	  -1.000	99	-
LdN-327	18.282095	-	18.064566	  -1.000	99	-
LdN-328	18.282071	-	17.997899	  -1.000	99	-
LdN-329	18.674700	-	20.869528	  -1.000	99	-
LdN-330	17.840766	-	14.279999	  -1.000	99	-
LdN-331	18.282005	-	17.814569	  -1.000	99	-
LdN-332	18.348781	-	18.143052	  -1.000	99	-
LdN-333	18.181659	-	16.821860	  -1.000	99	-
LdN-334	18.666218	-	20.453466	  -1.000	99	-
LdN-335	18.318667	-	17.811904	  -1.000	99	-
LdN-336	18.332028	-	17.894266	  -1.000	99	-
LdN-337	17.964305	-	14.854340	  -1.000	99	-
LdN-338	17.930850	-	14.506774	  -1.000	99	-
LdN-339	17.942546	-	14.589256	  -1.000	99	-
LdN-340	17.980884	-	14.603129	  -1.000	99	-
LdN-341	17.989243	-	14.669187	  -1.000	99	-
LdN-342	18.365269	-	17.641848	  -1.000	99	-
LdN-343	18.482185	-	18.400048	  -1.000	99	-
LdN-344	18.699359	-	19.951079	  -1.000	99	-
LdN-345	17.897229	-	13.675880	  -1.000	99	-
LdN-346	18.716020	-	19.949884	  -1.000	99	-
LdN-347	18.131195	-	15.492185	  -1.000	99	-
LdN-348	18.164584	-	15.656421	  -1.000	99	-
LdN-349	17.852000	-	13.012498	  -1.000	99	-
LdN-350	18.465309	-	17.801263	  -1.000	99	-
LdN-351	18.398448	-	17.222768	  -1.000	99	-
LdN-352	17.763323	-	12.018939	  -1.000	99	-
LdN-353	18.548803	-	18.295232	  -1.000	99	-
LdN-354	18.415124	-	17.254892	  -1.000	99	-
LdN-355	17.863555	-	12.678320	  -1.000	99	-
LdN-356	18.506939	-	17.714916	  -1.000	99	-
LdN-357	18.264605	-	15.732474	  -1.000	99	-
LdN-358	17.880165	-	12.510441	  -1.000	99	-
LdN-359	18.381521	-	16.473987	  -1.000	99	-
LdN-360	17.861746	-	12.261779	  -1.000	99	-
LdN-361	17.866717	-	12.178083	  -1.000	99	-
LdN-362	18.498402	-	17.132192	  -1.000	99	-
LdN-363	17.980334	-	13.003148	  -1.000	99	-
LdN-364	18.581892	-	17.626167	  -1.000	99	-
LdN-365	18.715483	-	18.449903	  -1.000	99	-
LdN-367	17.829656	-	11.014100	  -1.000	99	-
LdN-368	18.088724	-	13.161917	  -1.000	99	-
LdN-369	18.768711	-	18.196087	  -1.000	99	-
LdN-370	18.509743	-	16.214694	  -1.000	99	-
LdN-371	17.298038	-	16.302603	  -1.000	99	-
LdN-372	18.509691	-	16.064695	  -1.000	99	-
LdN-373	17.431350	-	16.143030	  -1.000	99	-
LdN-374	18.497936	-	15.798875	  -1.000	99	-
LdN-375	18.146998	-	12.991001	  -1.000	99	-
LdN-376	18.380883	-	14.640677	  -1.000	99	-
LdN-377	19.538124	-	22.392560	  -1.000	99	-
LdN-378	18.614637	-	15.957120	  -1.000	99	-
LdN-379	18.514368	-	15.131012	  -1.000	99	-
LdN-380	18.380654	-	13.974018	  -1.000	99	-
LdN-381	18.622910	-	15.789855	  -1.000	99	-
LdN-382	17.797975	-	15.849801	  -1.000	99	-
LdN-383	18.046325	-	10.998313	  -1.000	99	-
LdN-384	18.046241	-	10.748316	  -1.000	99	-
LdN-385	18.580924	-	14.842869	  -1.000	99	-
LdN-386	18.213321	-	11.986158	  -1.000	99	-
LdN-387	17.313269	-	12.051459	  -1.000	99	-
LdN-388	18.547380	-	14.211949	  -1.000	99	-
LdN-389	18.547352	-	14.128617	  -1.000	99	-
LdN-390	18.597455	-	14.458339	  -1.000	99	-
LdN-391	17.264099	-	14.555008	  -1.000	99	-
LdN-392	17.897516	-	14.509202	  -1.000	99	-
LdN-393	17.747509	-	14.520121	  -1.000	99	-
LdN-394	18.363395	-	12.225249	  -1.000	99	-
LdN-395	18.647332	-	14.121410	  -1.000	99	-
LdN-396	18.533710	-	13.212924	  -1.000	99	-
LdN-397	18.047087	-	13.248286	  -1.000	99	-
LdN-398	18.547069	-	13.295293	  -1.000	99	-
LdN-399	18.446802	-	12.469202	  -1.000	99	-
LdN-400	17.930165	-	12.506798	  -1.000	99	-
LdN-401	18.635555	-	13.788920	  -1.000	99	-
LdN-402	18.496880	-	12.715580	  -1.000	99	-
LdN-403	18.613781	-	13.457150	  -1.000	99	-
LdN-404	18.496796	-	12.465583	  -1.000	99	-
LdN-405	18.379807	-	11.474048	  -1.000	99	-
LdN-406	18.429912	-	11.803751	  -1.000	99	-
LdN-407	18.580283	-	12.959559	  -1.000	99	-
LdN-408	18.180330	-	12.988573	  -1.000	99	-
LdN-409	18.697096	-	13.451160	  -1.000	99	-
LdN-410	18.713758	-	13.449964	  -1.000	99	-
LdN-411	18.463129	-	11.468007	  -1.000	99	-
LdN-412	18.529956	-	11.963179	  -1.000	99	-
LdN-413	18.443049	-	11.219459	  -1.000	99	-
LdN-414	18.404592	-	10.838909	  -1.000	99	-
LdN-415	18.412857	-	10.638307	  -1.000	99	-
LdN-416	18.421189	-	10.637703	  -1.000	99	-
LdN-417	18.421178	-	10.604369	  -1.000	99	-
LdN-418	18.246194	-	10.617081	  -1.000	99	-
LdN-419	18.212861	-	10.619507	  -1.000	99	-
LdN-420	18.429410	-	10.303769	  -1.000	99	-
LdN-421	17.906102	-	10.341857	  -1.000	99	-
LdN-422	18.196096	-	10.320724	  -1.000	99	-
LdN-423	18.462712	-	10.218022	  -1.000	99	-
LdN-424	18.246066	-	10.233753	  -1.000	99	-
LdN-425	17.782738	-	10.267504	  -1.000	99	-
LdN-426	18.192735	-	10.237635	  -1.000	99	-
LdN-427	18.446048	-	10.219229	  -1.000	99	-
LdN-428	17.796070	-	10.266534	  -1.000	99	-
LdN-429	18.279397	-	10.231328	  -1.000	99	-
LdN-430	18.196068	-	10.237392	  -1.000	99	-
LdN-431	18.229398	-	10.234966	  -1.000	99	-
LdN-432	17.979406	-	10.253181	  -1.000	99	-
LdN-433	18.713090	-	11.449988	  -1.000	99	-
LdN-434	18.713090	-	11.449988	  -1.000	99	-
LdN-435	18.545953	-	9.962000	  -1.000	99	-
LdN-436	18.245983	-	9.983756	  -1.000	99	-
LdN-437	18.337641	-	9.977091	  -1.000	99	-
LdN-438	18.237650	-	9.984362	  -1.000	99	-
LdN-439	17.995991	-	10.001969	  -1.000	99	-
LdN-440	18.329309	-	9.977697	  -1.000	99	-
LdN-441	18.062655	-	9.997110	  -1.000	99	-
LdN-442	17.962656	-	10.004398	  -1.000	99	-
LdN-443	18.545953	-	9.962000	  -1.000	99	-
LdN-444	18.045989	-	9.998324	  -1.000	99	-
LdN-445	18.629276	-	9.955992	  -1.000	99	-
LdN-446	18.512624	-	9.964408	  -1.000	99	-
LdN-447	18.262648	-	9.982543	  -1.000	99	-
LdN-448	18.612612	-	9.957192	  -1.000	99	-
LdN-449	18.862951	-	11.105945	  -1.000	99	-
LdN-450	18.546340	-	11.128653	  -1.000	99	-
LdN-451	18.363030	-	11.141929	  -1.000	99	-
LdN-452	18.946427	-	11.600027	  -1.000	99	-
LdN-453	18.413192	-	11.638295	  -1.000	99	-
LdN-454	18.479849	-	11.633466	  -1.000	99	-
LdN-455	18.629828	-	11.622639	  -1.000	99	-
LdN-456	18.879559	-	10.938096	  -1.000	99	-
LdN-458	18.946373	-	11.433362	  -1.000	99	-
LdN-459	18.713090	-	11.449988	  -1.000	99	-
LdN-460	17.979826	-	11.503166	  -1.000	99	-
LdN-461	18.163156	-	11.489805	  -1.000	99	-
LdN-462	18.113159	-	11.493448	  -1.000	99	-
LdN-463	18.529788	-	11.463185	  -1.000	99	-
LdN-464	18.879449	-	10.604766	  -1.000	99	-
LdN-466	18.329531	-	10.644356	  -1.000	99	-
LdN-467	18.317866	-	10.645203	  -1.000	99	-
LdN-468	18.012880	-	10.667413	  -1.000	99	-
LdN-469	18.226206	-	10.651870	  -1.000	99	-
LdN-470	18.312865	-	10.645567	  -1.000	99	-
LdN-471	18.329531	-	10.644356	  -1.000	99	-
LdN-472	18.237873	-	10.651021	  -1.000	99	-
LdN-473	18.629496	-	10.622651	  -1.000	99	-
LdN-474	18.862787	-	10.605951	  -1.000	99	-
LdN-475	18.321199	-	10.644961	  -1.000	99	-
LdN-476	18.312865	-	10.645567	  -1.000	99	-
LdN-477	18.321199	-	10.644961	  -1.000	99	-
LdN-478	18.212872	-	10.652841	  -1.000	99	-
LdN-479	18.321199	-	10.644961	  -1.000	99	-
LdN-480	18.746143	-	10.614277	  -1.000	99	-
LdN-481	18.429521	-	10.637099	  -1.000	99	-
LdN-482	18.321199	-	10.644961	  -1.000	99	-
LdN-483	18.296201	-	10.646778	  -1.000	99	-
LdN-484	18.662824	-	10.620254	  -1.000	99	-
LdN-485	18.612832	-	10.623851	  -1.000	99	-
LdN-486	18.112879	-	10.660125	  -1.000	99	-
LdN-487	18.282868	-	10.647748	  -1.000	99	-
LdN-488	18.279536	-	10.647990	  -1.000	99	-
LdN-489	18.479515	-	10.633478	  -1.000	99	-
LdN-490	18.254538	-	10.649809	  -1.000	99	-
LdN-491	18.462851	-	10.634684	  -1.000	99	-
LdN-492	18.262870	-	10.649202	  -1.000	99	-
LdN-493	18.212872	-	10.652841	  -1.000	99	-
LdN-494	18.617831	-	10.623491	  -1.000	99	-
LdN-495	18.649492	-	10.621213	  -1.000	99	-
LdN-496	18.796133	-	10.610702	  -1.000	99	-
LdN-497	18.654492	-	10.620853	  -1.000	99	-
LdN-498	18.667822	-	10.619895	  -1.000	99	-
LdN-499	18.679487	-	10.619057	  -1.000	99	-
LdN-500	18.279536	-	10.647990	  -1.000	99	-
LdN-501	18.296201	-	10.646778	  -1.000	99	-
LdN-502	18.127877	-	10.659032	  -1.000	99	-
LdN-503	18.487850	-	10.632875	  -1.000	99	-
LdN-504	18.312865	-	10.645567	  -1.000	99	-
